index,link_normativo,assunto_normativo,aplicavel_bndes,relevancia,Area_ACO,Area_ADIG,Area_AEC,Area_AEX,Area_AF,Area_AGR,Area_AI,Area_AIC,Area_AINFRA,Area_AINT,Area_AJI,Area_AJN,Area_AMA,Area_AMC,Area_AP,Area_ARD,Area_ARH,Area_ARMC,Area_AS,Area_ASC,Area_ASI,Area_ASN,Area_AT,Area_ATI,Area_DIR9,Area_GP
1668,http://www.b3.com.br/data/files/85/C0/72/B7/DF446910B57CA369AC094EA8/CE%20015-2025-VNC%20Encerramento_Otimizado_CIPCA_PT.pdf,Inclusão de novo fator principal de risco para a estratégia de encerramento do tipo otimizado para os contratos futuros de cupom de IPCA,Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,http://www.b3.com.br/data/files/8A/67/3D/9D/1FA18910A3717F79AC094EA8/OC%20089-2025%20PRE%20ALTERACAO%20DA%20POLITICA%20DE%20TARIF.%20AO%20PARA%20RENDA%20VAR.%20E%20NOVO%20DOC.%20TARIF.%20DE%20P.%20DE%20RENDA%20VARIAVEL%20(PT).pdf,Alteração da Política de Tarifação para Renda Variável e novo documento: “Tarifação de Produtos de Renda Variável”,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2242,http://www.b3.com.br/data/files/8F/E6/EB/58/7384591029BEEC39AC094EA8/OC%20025-2025%20PRE%20%20Alteracoes%20Normativas%20-%20CBIO%20no%20Voice_vf%20(PT).pdf,Alteração do Manual de Normas da Plataforma de Negociação do Balcão B3,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,http://www.b3.com.br/data/files/90/95/3F/D1/F3866910B57CA369AC094EA8/OC%20054-2025%20PRE%20Ajuste%20Liquidacao%20-%20Derivativos_vf%20(PT).pdf,Atualização dos Normativos do Balcão B3,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1709,http://www.b3.com.br/data/files/93/84/14/00/70A369109B3D0D59AC094EA8/CE%20014-2025-VNC%20Alteração%20do%20tamanho%20mínimo%20para%20registro%20de%20ofertas%20diretas_PT.pdf,Alteração do tamanho mínimo para registro de ofertas diretas,Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
608,http://www.b3.com.br/data/files/9B/17/95/FC/5D0D7910C2881879AC094EA8/OC%20021-2025-VNC%20ALTERACOES%20NO%20MANUAL%20DE%20ACESSO%20DA%20B3_PT.pdf,Alterações no Manual de Acesso da B3: valores das contribuições ao Fundo de Liquidação de Operações de Câmbio (FLOC),Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,http://www.b3.com.br/data/files/A5/C6/7B/6A/E0966910B57CA369AC094EA8/OC%20058-2025%20PRE%20%20Tit.%20Holandeses%20em%20garantia%20Holanda%20(anexo%20Regulamento)%20e%20Glossario%20(PT).pdf,"Alterações no Regulamento da Câmara B3, Manual de Administração de Risco da Câmara B3 e Glossário",Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
609,http://www.b3.com.br/data/files/A8/77/FD/68/7D0D7910C2881879AC094EA8/OC%20022-2025-VNC%20ALTERACAO%20DO%20MODELO%20DE%20APRECAMENTO%20DOS%20CONTRATOS%20FUTUROS%20DE%20MOEDAS%20EM%20REAIS_PT.pdf,Alteração do modelo de apreçamento dos contratos futuros de moedas em Reais,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,http://www.b3.com.br/data/files/A9/10/3D/77/E44679106B8BCB69AC094EA8/OC%20018-2025-VPC%20OFICIO%20CIRCULAR%20LANC%20CDS%20de%20Debentures%20AAA%20DI%20B3%20(IDEB%20CDS%20AAA%20DI%20B3)%20_PT.pdf,Lançamento do CDS de Debêntures AAA DI B3 (IDEB CDS AAA DI B3),Sim,Baixa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
890,http://www.b3.com.br/data/files/AB/B6/22/F5/67F77910AE23A679AC094EA8/OC%20022-2025-VPC%20ALTERACAO%20NOS%20CONTRATOS%20FUTUROS%20DE%20MOEDAS%20ESTRANGEIRAS%20PARES%20EM%20BRL_PORT.pdf,Alteração nos Contratos Futuros de Moedas Estrangeiras (pares em BRL),Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,http://www.b3.com.br/data/files/AC/20/51/03/F384591029BEEC39AC094EA8/OC%20026-2025%20PRE%20Retificacao%20-%20Calendario%20de%20Feriados%202025%20e%20Funcionamento%20da%20B3%20em%2005032025%20(Quarta-Feira%20de%20Cinzas)(PT).pdf,Retificação - Calendário de Feriados em 2025 e Funcionamento da B3 em 05/03/2025 (Quarta-Feira de Cinzas),Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,http://www.b3.com.br/data/files/AC/65/EC/91/D08D59109B3D0D59AC094EA8/OC%20047-2025%20PRE%20Alteracao%20do%20Contrato%20de%20Opcao%20de%20Copom%20e%20Republicacao%20dos%20Contratos%20de%20Juros%20(PT).pdf,Alteração do Contrato de Opção de Copom e Republicação dos Contratos de Juros,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,http://www.b3.com.br/data/files/AD/A1/34/F9/45BC69106B8BCB69AC094EA8/CE%20012-2025-VPC%20DIVULGACAO%20MENSAL%20NOME%20MAIO2025_PT.pdf,Divulgação Mensal NoMe - Maio/2025.,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
547,http://www.b3.com.br/data/files/B1/A4/7D/73/B6BE7910C2881879AC094EA8/CE%20026-2025-VPC%20ALTERACOES%20NA%20POLITICA%20DE%20TARIFACAO%20DOS%20PRODUTOS%20DO%20MERCADO%20A%20VISTA%20DE%20RENDA%20VARIAVEL_PT.pdf,Atualização importante: alterações na Política de Tarifação dos Produtos do Mercado à Vista de Renda Variável,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1131,http://www.b3.com.br/data/files/B8/C2/99/5B/C77379106B8BCB69AC094EA8/OC%20004-2025-VPE%20TRATAMENTO%20DE%20POSICOES%20E%20ACOES%20EM%20GARANTIA%20EM%20VIRTUDE%20DA%20REORGANIZACAO%20DE%20JBS%20SA_PORT.pdf,Tratamento de posições e ações em garantia diante da reorganização da JBS S.A.,Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2376,http://www.b3.com.br/data/files/BB/A3/24/9A/D9FF491029BEEC39AC094EA8/OC%20010-2025%20PRE%20Lancamento%20do%20Indice%20de%20Debentures%20Ultra%20Qualidade%20DI%20B3%20(IDEB%20Ultra%20DI%20B3)%20-%20PT.pdf,Lançamento do Índice de Debêntures Ultra Qualidade DI B3 (IDEB Ultra DI B3),Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1951,http://www.b3.com.br/data/files/BD/C5/37/1C/3FEC5910D27A8C59AC094EA8/OC%20041-2025%20PRE%20Alteracao%20no%20Modelo%20de%20Aprecamento%20do%20Contrato%20Futuro%20de%20S_P%20500%20(PT).pdf,Alteração no Modelo de Apreçamento do Contrato Futuro de S&P 500,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
668,http://www.b3.com.br/data/files/BF/57/61/42/EF7C7910C2881879AC094EA8/OC%20025-2025-VPC%20NOVA%20TARIFACAO%20DE%20EQUITIES%20E%20CONSOLIDACAO%20DAS%20REGRAS%20E%20POLITICA%20DE%20TARIFACAO%20DE%20PRODUTOS%20E%20DEPOSITARIA%20DE%20RENDA%20VARIAVEL_PT.pdf,Início da vigência da Nova Tarifação de Renda Variável e lançamento de Book de Tarifação.,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610,http://www.b3.com.br/data/files/C2/B6/17/91/2D0D7910C2881879AC094EA8/CE%20025-2025-VPC%20INSTRUCOES%20SOBRE%20O%20PROCESSO%20DE%20RECOMPRA%20DE%20COTAS%20DE%20FIIS%20E%20FIAGROS_PT.pdf,Instruções Sobre o Processo de Recompra de Cotas de FIIs e FIAGROs,Sim,Baixa,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
940,http://www.b3.com.br/data/files/CB/14/A8/9F/F24679106B8BCB69AC094EA8/OC%20017-2025-VPC_OFICIO%20CIRCULAR%20LANC%20INDICE%20Debêntures%20AAA%20DI%20B3%20(IDEB%20AAA%20DI)_PT.pdf,Lançamento do Índice de Debêntures AAA DI B3 (IDEB AAA DI),Sim,Baixa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2762,http://www.b3.com.br/data/files/D6/F3/73/FF/DB72491029BEEC39AC094EA8/OC%20001-2025-VNC%20Novo%20Plano%20Contábil%20COSIF_PT.pdf,Novo Plano Contábil COSIF – Alterações no Manual de Acesso da B3,Sim,Média,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,http://www.b3.com.br/data/files/E9/91/25/A8/F3E4591029BEEC39AC094EA8/OC%20028-2025%20PRE%20Tabela%20de%20Precos%20-Trademate%20(PT).pdf,Trademate – Tabela de Preços referente à Negociação de Títulos Públicos,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,http://www.b3.com.br/data/files/F0/C7/71/34/3A546910B57CA369AC094EA8/CE%20010-2025-VPC%20DIVULGACAO%20MENSAL%20SISTEMA%20DO%20BALCAO%20B3%20ABRIL2025_PT.pdf,Divulgação Mensal NoMe – Abril/2025,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2244,http://www.b3.com.br/data/files/F3/67/BD/DE/9484591029BEEC39AC094EA8/OC%20027-2025%20PRE%20Lancamento%20do%20Simulador%20de%20RCF%20(PT).pdf,Lançamento do Simulador de Risco de Capital do Fundo (RCF),Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,http://www.b3.com.br/data/files/F8/D2/94/62/7D918910A3717F79AC094EA8/OC%20010-2025-VPE%20ADEQUACAO%20DOS%20CAMPOS%20PARA%20CADASTRO%20DE%20COMITENTES%20NA%20B3_PT.pdf,Adequação dos campos para cadastro de comitentes na B3,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2259,https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77695282,"Altera os arts. 28, inciso XI, 93, 124, 139 e 264, § 4º, do Regimento Interno do Tribunal de Contas da União, aprovado pela Resolução TCU 155/2002, alterado pela Resolução TCU 246/2011.",Sim,Média,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2121,https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77713213,Dispõe sobre a Política Corporativa de Continuidade de Negócios (PCCN/TCU) e sobre o Sistema de Gestão de Continuidade de Negócios no Tribunal de Contas da União (SCN/TCU).,Sim,Baixa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1940,https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77793910,Dispõe sobre a fiscalização de negociações de valores mobiliários realizada por unidades jurisdicionadas ao Tribunal de Contas da União (TCU) e sobre o equacionamento financeiro de déficits atuariais nas Entidades Fechadas de Previdência Complementar (EFPC) patrocinadas por entidades federais.,Sim,Média,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1702,https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/77930096,"Altera a redação da Instrução Normativa nº 99, de 16 de março de 2025, que dispõe sobre a fiscalização de negociações de valores mobiliários realizada por unidades jurisdicionadas ao Tribunal de Contas da União (TCU) e sobre o equacionamento financeiro de déficits atuariais nas Entidades Fechadas de Previdência Complementar...",Sim,Média,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
431,https://btcu.apps.tcu.gov.br/api/obterDocumentoPdf/78558583,"Altera dispositivos da Resolução-TCU 353, de 22 de março de 2023, que estabelece procedimentos para exame, apreciação e registro dos atos de admissão de pessoal e de concessão de aposentadoria, reforma e pensão pelo Tribunal de Contas da União.",Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1251,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/144416,"Altera a Instrução Normativa RFB nº 2.237, de 4 de dezembro de 2024, que dispõe sobre a Declaração de Débitos e Créditos Tributários Federais - DCTFWeb.",Sim,Alta,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
691,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/144894,"Altera a Instrução Normativa RFB nº 2.172, de 9 de janeiro de 2024, que dispõe sobre o Cadastro de Pessoas Físicas.",Sim,Baixa,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/144970,Dispõe sobre transação de créditos tributários em contencioso administrativo fiscal sob gestão da Secretaria Especial da Receita Federal do Brasil.,Sim,Baixa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145071,"Altera a Instrução Normativa RFB nº 1.455, de 6 de março de 2014, que dispõe sobre a incidência do imposto sobre a renda na fonte sobre rendimentos pagos, creditados, empregados, entregues ou remetidos para pessoas jurídicas domiciliadas no exterior, em decorrência das alterações promovidas pelo art. 1º, caput, incisos I...",Sim,Alta,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145125,"Dispõe sobre os requisitos e condições para fruição dos benefícios fiscais relativos ao regime das Zonas de Processamento de Exportação, aplicável a empresas exclusivamente prestadoras de serviços ao mercado externo.",Sim,Média,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145172,"Altera a Instrução Normativa RFB nº 2.055, de 6 de dezembro de 2021, que dispõe sobre restituição, compensação, ressarcimento e reembolso no âmbito da Secretaria Especial da Receita Federal do Brasil.",Sim,Média,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
410,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145173,Dispõe sobre a apresentação da Declaração do Imposto sobre a Propriedade Territorial Rural - DITR referente ao exercício de 2025.,Sim,Baixa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145343,"Autoriza o compartilhamento de dados da NFS-e de padrão nacional com as Secretarias de Estado da Fazenda de Minas Gerais e do Rio Grande do Sul, até a instalação do Comitê Gestor do Imposto sobre Bens e Serviços (CGIBS).",Sim,Média,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
582,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145401,"Altera a Instrução Normativa Conjunta RFB/PREVIC/SUSEP nº 1, de 4 de fevereiro de 2025, que estabelece procedimentos para o envio das informações de que trata o art. 22-A da Instrução Normativa SRF nº 588, de 21 de dezembro de 2005, que dispõe sobre a tributação dos planos de benefício de...",Sim,Média,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145711,"Dispõe sobre a adoção do Cadastro Imobiliário Brasileiro e o compartilhamento de informações por meio do Sistema Nacional de Gestão de Informações Territoriais pelos serviços notariais e de registro, nos termos da Lei Complementar nº 214, de 16 de janeiro de 2025.",Sim,Média,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/145940,"Estabelece medidas para o combate aos crimes contra a ordem tributária, inclusive aqueles relacionados ao crime organizado, em especial a lavagem ou ocultação de dinheiro e fraudes.",Sim,Média,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/146050,"Dispõe sobre a prorrogação de prazos para o recolhimento de tributos e parcelas mensais relativas aos parcelamentos administrados pela Secretaria Especial da Receita Federal do Brasil e pela Procuradoria-Geral da Fazenda Nacional, no âmbito do Simples Nacional, para pessoas jurídicas afetadas por medidas unilaterais impostas pelos Estados Unidos da América.",Sim,Baixa,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/146143,"Altera a Instrução Normativa RFB nº 1.753, de 30 de outubro de 2017, que dispõe sobre os procedimentos para anular os efeitos dos atos administrativos emitidos com base em competência atribuída por lei comercial que contemplem modificação ou adoção de novos métodos ou critérios contábeis.",Sim,Média,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,https://normasinternet2.receita.fazenda.gov.br/#/consulta/externa/146523,"Altera a Instrução Normativa RFB nº 1.700, de 14 de março de 2017, para dispor sobre o tratamento tributário aplicável às perdas no recebimento de créditos decorrentes das atividades das instituições financeiras e das demais instituições autorizadas a funcionar pelo Banco Central do Brasil.",Sim,Alta,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2354,https://www.b3.com.br/pt_br/regulacao/estrutura-normativa/operacoes/../../../../data/files/55/65/B5/7D/AC31591029BEEC39AC094EA8/MPO%20de%20Negociacao%20da%20B3.pdf,MANUAL DE PROCEDIMENTOS OPERACIONAIS DE NEGOCIAÇÃO DA B3 17/02/2025 INFORMAÇÃO PÚBLICA – PUBLIC INFORMATION _x000C_MANUAL DE PROCEDIMENTOS OPERACIONAIS DE NEGOCIAÇÃO DA B3 ÍNDICE ÍNDICE REGISTRO DE ALTERAÇÕES 5 TÍTULO I – INTRODUÇÃO 7 CAPÍTULO ÚNICO – OBJETO 7 TÍTULO II – AMBIENTE DE NEGOCIAÇÃO 8 CAPÍTULO I – CONEXÕES AO AMBIENTE DE NEGOCIAÇÃO 8 1. CONCESSÃO DE CONEXÃO AO AMBIENTE DE NEGOCIAÇÃO 8 2. CONTROLE E MONITORAMENTO 8 3. CATEGORIAS DE CONEXÃO 9 4. ORIGENS DE CONEXÃO 12 ...,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2726,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42662,"Divulga as Taxas Básicas Financeiras (TBF), os Redutores ""R"" e as Taxas Referenciais (TR) relativos a 4, 5 e 6 de janeiro de 2025.",Sim,Baixa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42686,"Comunica procedimentos e prazos para a versão 5.10, ordinária, do Catálogo de Serviços do SFN.",Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2481,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42778,Comunica as alterações e as publicações do Dicionário de Domínios e da Relação de Códigos de Erros associados ao Catálogo de Serviços do SFN.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2412,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42815,Define os procedimentos a serem observados relativamente às operações de câmbio e respectivos registros e à apuração da taxa de câmbio real/dólar divulgada pelo Banco Central do Brasil (PTAX) nos dias com horário diferenciado de funcionamento no ano de 2025.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42856,"Divulga a decisão do valor do Adicional Contracíclico de Capital Principal relativo ao Brasil (ACCPBrasil) e os aspectos nela considerados, conforme Regulamento anexo à Resolução BCB nº 173, de 9 de dezembro de 2021 (""Regulamento do Comef"").",Sim,Baixa,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42897,Divulga que o Comitê Provisório de Governança de Boletos encontra-se apto a receber a indicação da associação que representará a instituição participante na estrutura de governança da convenção do arranjo do boleto.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42930,Divulga comunicado do Grupo de Ação Financeira contra a Lavagem de Dinheiro e o Financiamento do Terrorismo (GAFI/FATF).,Sim,Média,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42939,"Comunica a alteração dos procedimentos e prazos para a versão 5.10, ordinária, do Catálogo de Serviços do SFN.",Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43004,Comunica a publicação de nova versão do Catálogo de Serviços do SFN e de alterações no Dicionário de Domínios e na Relação de Códigos de Erros.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1781,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43055,"Comunica a ativação dos certificados digitais do Banco Central do Brasil, para uso exclusivo nos ambientes de homologação e de produção do SPI/ICOM, DICT e ARQ, na Rede do Sistema Financeiro Nacional (RSFN).",Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43080,Comunica atualização na versão 5.10 do Catálogo de Serviços do SFN.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1648,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43090,Divulga a forma e a data-limite para envio do cronograma de implantação do boleto de cobrança dinâmico associado à duplicata escritural.,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1447,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43162,"Divulga o percentual mínimo de representatividade utilizado na definição das associações que terão voto na estrutura de governança responsável pela convenção do boleto, as associações representativas integrantes dessa estrutura, bem como a quantidade de votos de cada uma delas.",Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1220,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43228,"Divulga a decisão do valor do Adicional Contracíclico de Capital Principal relativo ao Brasil (ACCPBrasil) e os aspectos nela considerados, conforme Regulamento anexo à Resolução BCB nº 173, de 9 de dezembro de 2021 (""Regulamento do Comef"").",Sim,Baixa,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43233,Comunica atualização na versão 5.10 do Catálogo de Serviços do SFN.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1161,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43249,"Comunica procedimentos e prazos para a versão 5.11, ordinária, do Catálogo de Serviços do SFN.",Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
936,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43314,Comunica atualização na versão 5.10 do Catálogo de Serviços do SFN e alteração do Dicionário de Domínios.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
864,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43356,Divulga a substituição de certificado digital wildcard dos sistemas disponíveis na Internet.,Sim,Baixa,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
874,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43360,Divulga os conjuntos de algoritmos e cifras (cipher suites) aceitos para conexões seguras (HTTPS / TLS) aos sistemas web do Banco Central disponíveis na Internet.,Sim,Baixa,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
806,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43383,Divulga o Calendário das Reuniões Ordinárias do Comitê de Política Monetária (Copom) para o ano de 2026.,Sim,Baixa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43404,Divulga a Taxa de Juros de Longo Prazo (TJLP) para o terceiro trimestre de 2025.,Sim,Alta,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43419,Divulga comunicado do Grupo de Ação Financeira contra a Lavagem de Dinheiro e o Financiamento do Terrorismo (GAFI/FATF).,Sim,Média,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=43442,Comunica as alterações e as publicações do Dicionário de Domínios e da Relação de Códigos de Erros associados ao Catálogo de Serviços do SFN.,Sim,Média,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
