index,link_normativo,assunto_normativo,aplicavel_bndes,relevancia,Area_ACO,Area_ADIG,Area_AEC,Area_AEX,Area_AF,Area_AGR,Area_AI,Area_AIC,Area_AINFRA,Area_AINT,Area_AJI,Area_AJN,Area_AMA,Area_AMC,Area_AP,Area_ARD,Area_ARH,Area_ARMC,Area_AS,Area_ASC,Area_ASI,Area_ASN,Area_AT,Area_ATI,Area_DIR9,Area_GP
2643,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42704,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 3/2/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42705,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42706,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 15 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42707,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42708,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42709,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 3/2/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42710,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42711,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 16 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42712,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42713,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 3/2/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42714,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42715,"Divulga a realização de leilões de venda conjugados com leilões de compra de moeda estrangeira no mercado interbancário de câmbio, na modalidade pós-fixado Selic.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42716,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 17 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42717,Divulga a realização de leilão de venda conjugado com leilão de compra pós-fixado Selic no mercado interbancário de câmbio,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42718,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42719,Divulga o resultado de leilão de venda conjugado com leilão de compra pós-fixado Selic no mercado interbancário de câmbio,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42720,Divulga a realização de leilão de venda conjugado com leilão de compra pós-fixado Selic no mercado interbancário de câmbio,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42721,"Divulga nomes de pessoas com interesse em integrar o grupo de controle em administradora de consórcio, conforme consta do pedido de alteração de controle de 27 de novembro de 2024.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42722,Divulga o resultado de leilão de venda conjugado com leilão de compra pós-fixado Selic no mercado interbancário de câmbio,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42723,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42724,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42725,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42726,"Divulga as Taxas Básicas Financeiras (TBF), os Redutores ""R"" e as Taxas Referenciais (TR) relativos a 18, 19 e 20 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42727,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42728,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42729,Divulga nome de pessoas com interesse em participar do controle de Instituição de Pagamento.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42730,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42731,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42732,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42733,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 21 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42734,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42735,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42736,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42737,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 22 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42738,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42739,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42740,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42741,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42742,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 23 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42743,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42744,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42745,"Divulga nome de pessoas com interesse em assumirem a condição de controladores de Sociedade de Crédito Direto, conforme consta do pedido de autorização para funcionamento de 10 de junho de 2024.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42746,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42747,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42748,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 24 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42749,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42750,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42751,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42752,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42753,"Divulga as Taxas Básicas Financeiras (TBF), os Redutores ""R"" e as Taxas Referenciais (TR) relativos a 25, 26 e 27 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42754,"Divulga pedido de cancelamento da autorização para funcionamento da M Pagamentos S.A. - Crédito, Financiamento e Investimento",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42755,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42756,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42757,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42758,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42759,"Divulga a realização de leilão de venda conjugado com leilão de compra de moeda estrangeira no mercado interbancário de câmbio, na modalidade pós-fixado Selic, para fins de rolagem do vencimento de 4/2/2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42760,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 28 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42761,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42762,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42763,Divulga a realização de leilão de venda conjugado com leilão de compra pós-fixado Selic no mercado interbancário de câmbio,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42764,Divulga o resultado de leilão de venda conjugado com leilão de compra pós-fixado Selic no mercado interbancário de câmbio,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42765,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42766,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42767,"Divulga a meta para a Taxa Selic, a partir de 30 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42768,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 29 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42769,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42770,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42771,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42772,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42773,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 30 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42774,"Divulga as taxas de juros ""Pm"" e ""PMm"" vigentes em fevereiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42775,"Divulga a taxa de juros ""Jm"" e o fator de ajuste ""a5"" vigentes em fevereiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42776,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42777,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42778,Comunica as alterações e as publicações do Dicionário de Domínios e da Relação de Códigos de Erros associados ao Catálogo de Serviços do SFN.,Sim,Alta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2485,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42779,Divulga as condições de oferta pública para a realização de operações de swap para fins de rolagem do vencimento de 5/3/2025.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42780,Divulga condições para a realização de operações compromissadas com instituições financeiras participantes do módulo Oferta Pública (Ofpub).,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42781,"Divulga a Taxa Básica Financeira (TBF), o Redutor ""R"" e a Taxa Referencial (TR) relativos a 31 de janeiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42782,"Divulga a Taxa Legal (TLm), o Fator Selicm e o Fator IPCAm referentes a fevereiro de 2025.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42783,Divulga nome aprovado de pessoas eleitas/nomeadas para cargos de órgãos estatutários ou contratuais de sociedades autorizadas a funcionar pelo Banco Central do Brasil.,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42784,"Divulga, para fins de recebimento de eventuais objeções, nomes de pessoas eleitas ou nomeadas para ocupar cargos de administração em instituições autorizadas a funcionar",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Comunicado&numero=42785,"Comunica às instituições financeiras, às demais instituições autorizadas a funcionar pelo Banco Central do Brasil, às bolsas de valores e às entidades autorizadas a exercer a atividade de registro de ativos financeiros e de valores mobiliários decisão judicial de levantamento de indisponibilidade de bens.",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
